region,name,loc,genre,star,difficulty,type,activeness,avail_people_lists[1],avail_people_lists[2],avail_people_lists[3],avail_people_lists[4],,,type,
부산,호쿠스 1-마술사의 방,브레이크아웃 해운대점,추리,3.2,3,2,1,2 people,3 people,,,,,,
부산,세이프티룸,마스터키 부산서면점,추리,3.6,5,1,2,2 people,3 people,4 people,,,,,
부산,고시원 살인사건,비트포비아 서면점,추리,3.3,3,1,1,2 people,3 people,,,,,,
부산,컬러즈,비밀의화원 부산서면점,감성,3.3,2,1,1,2 people,3 people,,,,,,
부산,젠틀맨 : 요원의 자격(AR),이스케이프탑 부산 1호점,잠입,2.5,3,2,1,2 people,,,,,,,
부산,해적 : 저주받은 캐리비호(AR),이스케이프탑 부산 1호점,모험,1.8,4,1,1,2 people,3 people,,,,,,
부산,구해줘,다이아에그,공포,3.1,3,2,2,2 people,3 people,,,,,,
부산,사도 : 운명의 그림자,G9 이스케이프,역사,2.6,4,1,1,2 people,3 people,,,,,,
부산,냥이강쥐의 대모험,코드네임 블랙 부산점,코미디,2.9,2,1,2,2 people,,,,,,,
부산,미스터리 동호회-산장편-,더락 이스케이프 경성대점,스릴러,1.9,3,1,1,2 people,3 people,,,,,,
부산,투 앨리스,덤앤더머 서면점,판타지,3.1,3,1,2,2 people,3 people,,,,,,
부산,편의점을 털어라,더락 이스케이프 경성대점,잠입,2.2,4,1,1,2 people,,,,,,,
부산,정의의 저울 하드코어,부산 이스케이프 남포2호점,추리,2.3,3,1,1,2 people,,,,,,,
부산,글램핑,덤앤더머 서면점,모험,3.2,2,1,2,2 people,3 people,,,,,,
부산,수상한 한의원,브레이크아웃 해운대점,추리,3.3,3,1,1,2 people,3 people,,,,,,
부산,X테마[학교괴담],덤앤더머 서면점,스릴러,2.8,1,2,2,2 people,,,,,,,
부산,지하묘지의 비밀,큐방탈출카페 경성대점,추리,2.1,3,1,1,2 people,3 people,,,,,,
부산,lounge bar,부산 이스케이프 남포2호점,범죄,2.5,3,1,1,2 people,,,,,,,
부산,요정들의 술집,룸즈에이 부산서면점,판타지,3.3,2,2,1,2 people,3 people,,,,,,
부산,1798 위험한취미 2 : 암살,부산 이스케이프 남포2호점,잠입,2.3,5,1,1,2 people,,,,,,,
부산,박물관,부산 이스케이프 남포2호점,잠입,2.3,3,1,1,2 people,,,,,,,
부산,연애학개론,비밀의화원 부산서면점,19금,2.9,3,1,1,2 people,,,,,,,
부산,아뜰리에,비밀의화원 부산서면점,공포,3.4,2,2,2,3 people,,,,,,,
부산,행방불냥,룸즈에이 부산남포점,코미디,3.1,1,2,2,2 people,,,,,,,
부산,휴가중,덤앤더머 서면점,모험,3.3,4,2,2,3 people,4 people,,,,,,
부산,프랑켄슈타인의 실험실,큐방탈출카페 경성대점,스릴러,2.3,3,1,1,2 people,3 people,,,,,,
부산,슈퍼 엔지니어,비밀의화원 부산서면점,모험,3.1,1,2,2,2 people,,,,,,,
부산,모모게임,마스터키 부산서면점,공포,3.9,4,2,3,3 people,4 people,,,,,,
부산,프레임 하이커,룸즈에이 부산서면점,판타지,3.4,4,1,2,2 people,3 people,,,,,,
부산,히어로 아카데미,룸즈에이 부산서면점,액션,3.5,3,2,1,2 people,3 people,,,,,,
부산,동전노래방,덤앤더머 서면점,19금,2.5,3,2,1,2 people,3 people,,,,,,
부산,폴아웃 프로젝트,브레이크아웃 해운대점,범죄,3,2,2,3,2 people,3 people,,,,,,
부산,서커스,큐방탈출카페 서면점,스릴러,2.8,3,2,1,2 people,3 people,,,,,,
부산,백조의 호수,큐방탈출카페 서면점,스릴러,2.3,3,2,1,2 people,3 people,,,,,,
부산,애프터눈티,다이아에그,추리,2.6,4,1,1,2 people,3 people,4 people,,,,,
부산,오스왈드의 지상 최대의 쇼,브레이크아웃 해운대점,추리,3.3,3,1,1,2 people,3 people,,,,,,
부산,러브클리닉,덤앤더머 서면점,19금,2.9,2,2,2,2 people,,,,,,,
부산,난쟁이의 장난,키이스케이프 부산점,아케이드,3.4,2,1,2,2 people,3 people,,,,,,
부산,크라임시티,덤앤더머 서면점,범죄,2.9,3,1,2,2 people,3 people,,,,,,
부산,여고괴담,코드미스터리,스릴러,2.2,4,1,1,2 people,,,,,,,
부산,서바이벌 : 라이브,G9 이스케이프,모험,3,5,1,1,2 people,3 people,,,,,,
부산,북경만두,큐방탈출카페 서면점,스릴러,2.1,3,2,1,2 people,3 people,,,,,,
부산,탐험가 트레비스,미션 이스케이프 부산대점,모험,2.6,4,1,1,2 people,3 people,,,,,,
부산,죽음을 부르는 재즈바,서울 이스케이프 룸 서면점,스릴러,3.8,4,3,1,2 people,3 people,,,,,,
부산,당감동 정육점,비트포비아 서면점,스릴러,3.4,4,2,1,2 people,3 people,,,,,,
부산,그녀의 오피스텔,코드네임 블랙 부산점,19금,2.6,3,2,2,2 people,3 people,4 people,,,,,
부산,파파라치,키이스케이프 부산점,잠입,3.2,3,1,1,2 people,3 people,,,,,,
부산,꿈꾸는 다락방,큐방탈출카페 서면점,판타지,2.1,3,2,1,2 people,3 people,,,,,,
부산,생명의서,게임오브마인드 서면점,잠입,3,3,3,1,2 people,3 people,,,,,,
부산,첫사랑의 고백,큐방탈출카페 경성대점,스릴러,2.5,3,1,1,2 people,,,,,,,
부산,블라인드,비밀의화원 부산서면점,스릴러,3.6,3,3,1,2 people,3 people,,,,,,
부산,원더랜드의 이상한 초대장,다이아에그,판타지,3.3,3,2,2,3 people,4 people,5 people or more,,,,,
부산,로스트 원더랜드,코드네임 블랙 부산점,스릴러,2.9,3,2,1,2 people,3 people,4 people,,,,,
부산,엘도라도,비트포비아 서면점,모험,2.8,3,1,1,2 people,3 people,,,,,,
부산,회장님의 서재,서울 이스케이프 룸 서면점,잠입,2.9,3,1,1,2 people,3 people,4 people,,,,,
부산,행방불명,미션 이스케이프 부산대점,추리,2.4,3,1,1,2 people,,,,,,,
부산,4.29,부산 이스케이프 남포2호점,역사,2.2,3,1,1,2 people,,,,,,,
부산,유러피안 스파이,서울 이스케이프 룸 서면점,잠입,3,3,1,1,2 people,3 people,4 people,,,,,
부산,지하 대공분실,큐방탈출카페 경성대점,역사,2.4,3,1,1,2 people,3 people,,,,,,
부산,404호 살인사건,서울 이스케이프 룸 서면점,추리,3,4,1,1,3 people,4 people,,,,,,
부산,정신병동,키이스케이프 부산점,공포,3.1,3,1,1,2 people,3 people,,,,,,
경상(기타),의문의 동창회,더코드 진주점,스릴러,3.2,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),위험한 레시피,구미랑 방탈출카페,스릴러,2.9,5,1,2,2 people,3 people,4 people,,,,,
경상(기타),더미러 : 싸이코패스,이스케이프탑 울산점,스릴러,2.4,5,1,1,2 people,,,,,,,
경상(기타),누명,더 타임 이스케이프,범죄,2.4,3,1,1,2 people,3 people,,,,,,
경상(기타),유미의 세포들,웹툰 방탈출 파크,코미디,2.9,1,3,1,2 people,3 people,,,,,,
경상(기타),리구개청,엑티브 엠,?,3,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),프리즌 : 수감번호1508,이스케이프탑 창원점,범죄,3,3,1,2,2 people,3 people,,,,,,
경상(기타),도박꾼 : 마지막 베팅,더코드 경주점,범죄,3.6,4,1,1,2 people,3 people,,,,,,
경상(기타),파괴된 도시,더패닉 이스케이프,스릴러,2,3,1,1,2 people,,,,,,,
경상(기타),매직트레인,제트방탈출카페,판타지,3,2,1,1,2 people,,,,,,,
경상(기타),포가튼 킹덤,더와이 방탈출카페,모험,2.3,2,1,1,2 people,,,,,,,
경상(기타),여신강림,웹툰 방탈출 파크,로맨스,2.8,2,2,1,2 people,3 people,,,,,,
경상(기타),센의 진실,더패닉 이스케이프,스릴러,2.2,2,1,1,2 people,,,,,,,
경상(기타),마법사 : 미로의 방(AR),이스케이프탑 울산점,판타지,2.2,3,1,1,2 people,,,,,,,
경상(기타),언타이틀,머더파커 양산점,추리,3.5,3,1,2,2 people,3 people,,,,,,
경상(기타),마법사 : 미로의 방(AR),이스케이프탑 창원점,판타지,1.6,3,1,1,2 people,,,,,,,
경상(기타),크라임씬3 (보복 살인 사건),타임 이스케이프,추리,2.7,4,1,1,2 people,3 people,4 people,,,,,
경상(기타),여고괴담(AR),이스케이프탑 울산점,스릴러,1.9,3,2,3,2 people,,,,,,,
경상(기타),프리즌 브레이크 2,코드이스케이프 마산점,범죄,2.7,3,2,2,2 people,3 people,4 people,,,,,
경상(기타),딥 포레스트,더와이 방탈출카페,모험,2.6,5,1,1,2 people,,,,,,,
경상(기타),최씨네 만두,엑티브 엠,?,2.6,3,1,1,2 people,3 people,,,,,,
경상(기타),아파트,더코드 진주점,스릴러,2.7,3,1,1,2 people,3 people,,,,,,
경상(기타),낭랑카페,룸즈에이 포항점,감성,3.7,2,2,1,2 people,3 people,,,,,,
경상(기타),연애편지,제트방탈출카페,감성,2.8,2,1,1,2 people,,,,,,,
경상(기타),무속인 살인사건,구미랑 방탈출카페,추리,2.4,4,1,2,3 people,4 people,,,,,,
경상(기타),미션 : 폭탄제거,이스케이프탑 창원점,범죄,1.5,2,1,1,2 people,,,,,,,
경상(기타),사기도박,더 타임 이스케이프,범죄,2.7,2,1,1,2 people,3 people,,,,,,
경상(기타),아마겟돈,트랩코리아 울산점,SF,3.3,4,1,1,2 people,,,,,,,
경상(기타),위자 보드 : 위험한 장난,더코드 진주점,스릴러,3,3,1,1,2 people,3 people,,,,,,
경상(기타),다시 시작된 살인사건,더코드 진주점,스릴러,2.6,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),생존의 기로1,더패닉 이스케이프,스릴러,2.2,3,1,1,2 people,,,,,,,
경상(기타),지하묘지의 비밀,제트방탈출카페,추리,2.8,3,1,1,2 people,3 people,,,,,,
경상(기타),재즈바 W : 위험한 거래,더코드 울산점,범죄,2.6,2,1,2,2 people,3 people,,,,,,
경상(기타),유코사스미 치밀한 복수,머더파커 양산점,스릴러,3,2,1,2,2 people,,,,,,,
경상(기타),신의 탑,웹툰 방탈출 파크,판타지,2.5,2,3,1,2 people,3 people,,,,,,
경상(기타),안개꽃,룸즈에이 포항점,드라마,3,3,2,1,2 people,3 people,,,,,,
경상(기타),다시 시작된 살인사건,더코드 울산점,스릴러,1.9,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),비밀의 무덤,트랩코리아 울산점,모험,3.5,3,1,1,2 people,,,,,,,
경상(기타),너와 나의 이야기,룸즈에이 포항점,감성,3.4,2,2,1,2 people,3 people,,,,,,
경상(기타),생존의 기로2,더패닉 이스케이프,스릴러,2.3,1,1,1,2 people,,,,,,,
경상(기타),젠틀맨 : 요원의 자격(AR),이스케이프탑 창원점,잠입,2.1,3,2,1,2 people,,,,,,,
경상(기타),해적 : 저주받은 캐리비호(AR),이스케이프탑 울산점,모험,1.9,4,1,1,2 people,3 people,,,,,,
경상(기타),엘리스 사라진 아이,머더파커 양산점,판타지,3.1,3,1,1,2 people,3 people,,,,,,
경상(기타),호랑이형님,웹툰 방탈출 파크,판타지,2.5,4,2,1,2 people,3 people,,,,,,
경상(기타),젠틀맨 : 요원의 자격(AR),이스케이프탑 울산점,잠입,2,3,2,1,2 people,,,,,,,
경상(기타),프리즌 : 수감번호1508,이스케이프탑 울산점,범죄,1.6,3,1,2,2 people,3 people,,,,,,
경상(기타),강력 1반 : 사라진 아이들,더코드 진주점,스릴러,2.7,3,1,1,2 people,3 people,,,,,,
경상(기타),흉가 탈출,더패닉 이스케이프,스릴러,2.1,2,1,1,2 people,,,,,,,
경상(기타),세기의 명화를 훔치는 도둑들,더코드 진주점,잠입,3.1,4,1,1,2 people,3 people,,,,,,
경상(기타),oh my GOod Day,엑티브 엠,?,3,4,1,1,2 people,3 people,4 people,,,,,
경상(기타),싱어게인,코드이스케이프 마산점,감성,3.8,4,1,1,2 people,3 people,,,,,,
경상(기타),더미러 : 싸이코패스,이스케이프탑 창원점,스릴러,1.8,5,1,1,2 people,,,,,,,
경상(기타),크리스마스,더와이 방탈출카페,감성,2.6,4,1,1,2 people,,,,,,,
경상(기타),레이나의 시약,더 타임 이스케이프,추리,2.6,4,1,1,2 people,3 people,,,,,,
경상(기타),오씨네 장난감 가게,머더파커 양산점,감성,3.5,2,1,1,3 people,,,,,,,
경상(기타),의문의 동창회,더코드 울산점,스릴러,2.6,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),최부장의 비밀,더코드 경주점,추리,3.5,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),레베카의 은밀한 초대,더 지니어스,19금,1.5,3,1,1,2 people,,,,,,,
경상(기타),보스의 놀이방,더 타임 이스케이프,모험,2.6,2,1,1,2 people,3 people,,,,,,
경상(기타),시크릿 에이전트,룸즈에이 포항점,잠입,3.5,4,2,1,3 people,4 people,,,,,,
경상(기타),올림푸스의 초대,제트방탈출카페,19금,2.2,2,1,1,2 people,,,,,,,
경상(기타),마르코의 방,더 지니어스,판타지,2.1,3,1,1,2 people,,,,,,,
경상(기타),탐정사무소 검은 방,더 지니어스,추리,2.3,4,1,1,2 people,,,,,,,
경상(기타),역대급 사생팬,구미랑 방탈출카페,스릴러,2.8,3,1,1,2 people,3 people,,,,,,
경상(기타),반하셨군요?,구미랑 방탈출카페,로맨스,2.8,3,1,1,2 people,3 people,,,,,,
경상(기타),세기의 명화를 훔치는 도둑들,더코드 울산점,잠입,2.4,4,1,1,2 people,3 people,,,,,,
경상(기타),고대 이집트,트랩코리아 울산점,판타지,3.3,2,1,1,2 people,,,,,,,
경상(기타),7번방의 비밀2 (프리즌),타임 이스케이프,범죄,3,2,1,1,2 people,,,,,,,
경상(기타),피의 멜로디,더패닉 이스케이프,스릴러,2,2,1,1,2 people,,,,,,,
경상(기타),미션 : 폭탄제거,이스케이프탑 울산점,범죄,2.4,2,1,2,2 people,,,,,,,
경상(기타),안티 사이언스,더와이 방탈출카페,SF,2.7,3,1,1,2 people,,,,,,,
경상(기타),삐에로,제트방탈출카페,스릴러,3.1,3,2,1,2 people,3 people,,,,,,
경상(기타),캣츠 앤 도그,제트방탈출카페,코미디,3.3,2,1,1,2 people,,,,,,,
경상(기타),박씨네 라면가게,더 지니어스,스릴러,2.5,4,1,1,2 people,,,,,,,
경상(기타),태화여고의 괴담,제트방탈출카페,스릴러,3.2,3,2,1,2 people,3 people,,,,,,
경상(기타),히말라야,더패닉 이스케이프,모험,2.3,2,1,1,2 people,,,,,,,
경상(기타),스파이,더패닉 이스케이프,잠입,2.1,2,1,1,2 people,,,,,,,
경상(기타),시크릿,더 타임 이스케이프,스릴러,2.5,4,1,1,2 people,3 people,,,,,,
경상(기타),상속자,코드이스케이프 마산점,감성,3.1,3,1,1,2 people,,,,,,,
경상(기타),머더파커 분노의 살인,머더파커 양산점,스릴러,3.5,2,1,1,2 people,3 people,4 people,,,,,
경상(기타),중화만두,제트방탈출카페,스릴러,2.9,3,2,1,2 people,3 people,,,,,,
경상(기타),재즈 인 더 레인,코드이스케이프 마산점,음악,3.3,3,2,1,2 people,3 people,,,,,,
경상(기타),시크릿제트,제트방탈출카페,스릴러,3.3,3,2,1,2 people,3 people,,,,,,
경상(기타),쥬라기S : 바이러스,이스케이프탑 울산점,SF,1.7,3,1,1,3 people,,,,,,,
경상(기타),학교<야자탈출>,타임 이스케이프,모험,3.1,3,1,2,2 people,3 people,,,,,,
경상(기타),폐쇄병동2,타임 이스케이프,스릴러,2.6,3,1,1,2 people,,,,,,,
경상(기타),제물,더패닉 이스케이프,스릴러,2.4,2,1,1,2 people,,,,,,,
경상(기타),중세시대,트랩코리아 울산점,판타지,3.3,2,1,1,2 people,,,,,,,
경상(기타),크라임씬,타임 이스케이프,추리,2.8,2,1,1,2 people,,,,,,,
경상(기타),해적 : 저주받은 캐리비호(AR),이스케이프탑 창원점,모험,0.8,4,1,1,2 people,3 people,,,,,,
경상(기타),타임 트래블링,더와이 방탈출카페,로맨스,2.5,3,1,1,2 people,,,,,,,
경상(기타),여고괴담(AR),이스케이프탑 창원점,스릴러,0,3,1,3,2 people,,,,,,,
경상(기타),생체실험실,더 지니어스,스릴러,2.3,4,1,1,2 people,,,,,,,
경상(기타),몽타주 : 강력 1반 #2,더코드 경주점,추리,3.7,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),귀신 헬리콥터,더 타임 이스케이프,스릴러,2.7,3,1,1,2 people,3 people,,,,,,
경상(기타),극한탈출,타임 이스케이프,?,3.1,3,3,1,2 people,3 people,,,,,,
경상(기타),박물관 : 도둑들 #3,더코드 경주점,잠입,3.7,3,1,1,2 people,3 people,4 people,,,,,
경상(기타),재즈바 W : 위험한 거래,더코드 진주점,범죄,2.8,2,1,2,2 people,3 people,,,,,,
전주,살랑살랑 연구소,키이스케이프 전주점,감성,4.2,3,2,2,2 people,3 people,,,,,,
전주,조커2,마스터키 전주고사점,스릴러,2.8,3,1,1,3 people,,,,,,,
전주,블루위시,마스터키 전주고사점,감성,2.9,1,1,1,2 people,,,,,,,
전주,전당포 불편한 거래,머더파커 E.T 3호점,잠입,3.4,4,1,1,2 people,3 people,,,,,,
전주,제시의 시크릿,큐브 이스케이프 전주점,19금,1.7,2,1,1,2 people,,,,,,,
전주,모나리자,마스터키 전주고사점,잠입,2.6,1,1,3,2 people,,,,,,,
전주,인피니티,카오스 이스케이프 2호점,SF,3.8,5,2,2,3 people,4 people,,,,,,
전주,피라미드의 비밀,큐브 이스케이프 전주점,모험,2.6,3,2,1,3 people,,,,,,,
전주,마법사의 세계,원타임 전주신시가지점,판타지,2.4,3,1,2,3 people,,,,,,,
전주,정신병동,원타임 전주신시가지점,스릴러,2,4,1,1,2 people,,,,,,,
전주,협곡의메아리,카오스 이스케이프 2호점,모험,3.3,3,2,1,2 people,3 people,4 people,,,,,
전주,호텔 : 사라진 다이아몬드,디코드 전주점,추리,2.9,3,2,1,2 people,3 people,,,,,,
전주,아나스타샤,마스터키 전주고사점,19금,2.5,2,1,2,2 people,,,,,,,
전주,사춘기,비밀의화원 전주점,드라마,3,3,2,1,2 people,3 people,,,,,,
전주,좀비스쿨,큐브 이스케이프 전주점,스릴러,2.1,3,1,2,3 people,,,,,,,
전주,이상한 나라의 초대,디코드 전주점,판타지,2,3,1,1,2 people,3 people,,,,,,
전주,비밀의 장난감가게,마스터키 전주고사점,판타지,2.2,3,1,2,3 people,,,,,,,
전주,지하감옥,디코드 전주점,스릴러,2.8,4,1,2,2 people,3 people,4 people,,,,,
전주,언타이틀,머더파커 어드벤처 전주 2호점,추리,3.3,3,1,2,2 people,3 people,,,,,,
전주,너의곁으로,카오스 이스케이프 2호점,감성,3.7,4,1,1,3 people,4 people,,,,,,
전주,피고인,큐브 이스케이프 전주점,범죄,2.2,4,1,2,3 people,,,,,,,
전주,NEW 토니파커 숨겨진 과거,머더파커 어드벤처 전주 2호점,추리,3.8,5,1,3,2 people,3 people,,,,,,
전주,집착,큐브 이스케이프 전주점,스릴러,2.5,3,1,2,2 people,3 people,,,,,,
전주,골드러시,카오스 이스케이프 2호점,모험,3.5,5,1,3,3 people,4 people,,,,,,
전주,신데렐라,큐브 이스케이프 전주점,판타지,2.3,4,1,1,2 people,,,,,,,
전주,인디아나 존스,마스터키 전주고사점,추리,2.9,3,1,1,2 people,3 people,,,,,,
전주,박엠마 엄마의 향기,머더파커 E.T 3호점,잠입,3.2,3,1,1,2 people,3 people,,,,,,
전주,스토커,원타임 전주신시가지점,스릴러,2.3,3,1,2,2 people,,,,,,,
전주,내 이름 지배만,머더파커 전주1호점,감성,3.6,3,1,1,2 people,3 people,4 people,,,,,
전주,도둑들,원타임 전주신시가지점,잠입,2.2,4,2,1,2 people,3 people,4 people,,,,,
전주,13 여고괴담,마스터키 전주고사점,공포,2.8,3,2,2,2 people,3 people,4 people,,,,,
전주,빛과 그림자 : 화이트의죽음2,디코드 전주점,추리,2.3,3,2,1,2 people,3 people,,,,,,
전주,목격자들,머더파커 어드벤처 전주 2호점,판타지,3.5,4,1,2,2 people,3 people,4 people,,,,,
전주,김파커 끝없는 복수,머더파커 E.T 3호점,스릴러,3.5,3,1,1,2 people,3 people,4 people,,,,,
전주,혼 : 원혼의 저주,디코드 전주점,공포,2.4,3,3,1,2 people,3 people,,,,,,
전주,헨젤과 그레텔,큐브 이스케이프 전주점,판타지,2.4,2,2,1,2 people,3 people,,,,,,
전주,작전명쉐도우,카오스 이스케이프 2호점,잠입,3.3,3,2,1,2 people,3 people,,,,,,
전주,곡성,마스터키 전주고사점,추리,2.6,1,1,1,2 people,,,,,,,
전주,달 : 기억의 조각,비밀의화원 전주점,감성,3.8,4,2,1,2 people,3 people,,,,,,
전주,혜화 잡화점,키이스케이프 전주점,드라마,3.8,3,2,1,2 people,3 people,,,,,,
전주,머더파커 분노의 살인,머더파커 전주1호점,스릴러,3.4,2,1,1,2 people,3 people,4 people,,,,,
전주,프로젝트:노아,디코드 전주점,SF,2.3,3,1,1,2 people,3 people,,,,,,
전주,산장 : 사라진 목격자,키이스케이프 전주점,스릴러,3.8,4,1,2,2 people,3 people,,,,,,
전주,히어로,카오스 이스케이프 2호점,추리,3.1,3,1,1,2 people,3 people,4 people,,,,,
전주,박마담의 비밀클럽,머더파커 E.T 3호점,잠입,3.3,3,1,1,2 people,3 people,,,,,,
전주,난쟁이의 장난,키이스케이프 전주점,아케이드,3.1,2,1,2,2 people,3 people,,,,,,
전주,담력학원,비밀의화원 전주점,공포,3.7,3,2,1,2 people,3 people,,,,,,
전주,일주(ONE WEEK),머더파커 전주1호점,?,3.7,4,1,1,2 people,3 people,,,,,,
전주,제임스 완벽한 도피,머더파커 E.T 3호점,잠입,3.2,3,2,2,2 people,3 people,,,,,,
전주,보헤미아 왕국의 스캔들,디코드 전주점,범죄,2.7,3,2,1,2 people,3 people,,,,,,
전주,반 고흐의 방,원타임 전주신시가지점,모험,2.2,1,2,2,2 people,,,,,,,
전주,Deliver,큐브 이스케이프 전주점,스릴러,2.3,3,1,2,2 people,3 people,,,,,,
전주,인턴 사원의 크리스마스 생존기,머더파커 어드벤처 전주 2호점,코미디,3.3,3,1,2,2 people,3 people,,,,,,
전주,월야애담,키이스케이프 전주점,로맨스,4.1,3,2,2,2 people,3 people,,,,,,
전주,파라오의 비밀,디코드 전주점,모험,2.4,2,1,2,2 people,3 people,,,,,,
광주,곤지암,더코드 한신포차점,공포,3.1,3,1,1,2 people,3 people,,,,,,
광주,머더파커 광주점의 비밀,머더파커 광주점,?,3.5,3,1,1,2 people,3 people,,,,,,
광주,비밀요원,더코드 한신포차점,잠입,2.8,4,2,2,3 people,,,,,,,
광주,미생,더코드 한신포차점,드라마,2.4,3,1,1,2 people,3 people,,,,,,
광주,그레이스 호텔,룸즈에이 광주상무점,공포,3.7,3,2,1,2 people,3 people,,,,,,
광주,전생연분,러시아워,로맨스,4.2,4,2,2,2 people,3 people,4 people,,,,,
광주,종결사건,숨바꼭질 3호점,추리,4.7,4,2,2,2 people,3 people,,,,,,
광주,베타 테스터,에스케이프,아케이드,4.2,4,1,2,2 people,3 people,,,,,,
광주,탈옥,더코드 한신포차점,범죄,2.8,2,2,2,3 people,,,,,,,
광주,재개발구역 : 관계자 외 출입금지,숨바꼭질 2호점,스릴러,4.4,3,2,1,2 people,3 people,4 people,,,,,
광주,더 코드-비밀의 방,더코드 한신포차점,잠입,2.7,4,2,1,3 people,,,,,,,
광주,루머,브레인 방탈출,공포,3.2,3,1,1,2 people,3 people,,,,,,
광주,너와 나의 이야기,룸즈에이 광주수완점,감성,3.4,2,2,1,2 people,3 people,,,,,,
광주,탐정,더코드 한신포차점,잠입,2.7,3,2,2,3 people,,,,,,,
광주,SHIT,브레인 방탈출,코미디,3.3,1,1,2,2 people,3 people,,,,,,
광주,아이돌 남친,룸즈에이 광주상무점,스릴러,3.5,4,2,1,2 people,3 people,4 people,,,,,
광주,호텔 : 사라진 다이아몬드,식스센스 광주점,추리,2.8,3,1,1,2 people,3 people,,,,,,
광주,썸,브레인 방탈출,로맨스,3.2,3,2,1,2 people,3 people,,,,,,
광주,책 읽어주는 남자,비트포비아 미션브레이크 CGV 광주금남로점,로맨스,3.8,4,1,1,3 people,4 people,,,,,,
광주,이 아이를 기억해주세요,식스센스 광주점,감성,3,4,1,1,2 people,,,,,,,
광주,프리즌 브레이크 : 1508,이스케이프탑 광주점,액션,2.4,3,1,1,2 people,3 people,,,,,,
광주,낭랑카페,룸즈에이 광주수완점,감성,3.4,2,2,1,2 people,3 people,,,,,,
광주,선물,머더파커 광주점,감성,3.2,3,1,1,2 people,3 people,,,,,,
광주,커밍순,룸즈에이 광주상무점,드라마,3.3,3,2,1,2 people,3 people,,,,,,
광주,파커투,머더파커 광주점,스릴러,3.2,2,1,1,2 people,,,,,,,
광주,포수 장덕팔,머더파커 광주점,드라마,2.8,3,1,1,2 people,3 people,,,,,,
광주,언더커버,뉴 이스케이프 광주점,잠입,3.2,5,1,1,3 people,,,,,,,
광주,방과 후,룸즈에이 광주수완점,공포,3.3,4,2,1,2 people,3 people,,,,,,
광주,해리포터 : 마법사의 방,이스케이프탑 광주점,판타지,1.9,2,1,1,2 people,3 people,,,,,,
광주,히어로 아카데미,룸즈에이 광주수완점,액션,2.9,3,2,1,2 people,3 people,,,,,,
광주,요정들의 술집,룸즈에이 광주수완점,판타지,3.1,2,2,1,2 people,,,,,,,
광주,새벽 베이커리,비밀의화원 광주점,감성,4,3,2,1,2 people,3 people,4 people,,,,,
광주,컬리넌 다이아몬드,더키 이스케이프,추리,2.2,3,2,1,2 people,3 people,,,,,,
광주,탐정 훈련소,비트포비아 미션브레이크 CGV 광주금남로점,추리,3.1,3,1,1,2 people,3 people,,,,,,
광주,명당,숨바꼭질 2호점,드라마,4.4,3,2,1,2 people,3 people,4 people,,,,,
광주,시크릿 에이전트,룸즈에이 광주수완점,잠입,3.1,4,2,1,3 people,4 people,,,,,,
광주,레드,에스케이프,스릴러,4.1,4,3,2,2 people,3 people,4 people,,,,,
광주,살인정원,뉴 이스케이프 광주점,추리,3,4,1,1,3 people,,,,,,,
광주,미끼,러시아워,스릴러,3.6,4,2,2,2 people,,,,,,,
광주,무죄,방탈출카페 숨바꼭질,추리,3.8,4,1,2,2 people,4 people,,,,,,
광주,시그널 2018,비트포비아 미션브레이크 CGV 광주금남로점,추리,3.1,3,2,3,2 people,3 people,,,,,,
광주,라스트 잡,비밀의화원 광주점,야외,3.7,4,3,3,4 people,,,,,,,
광주,꽃배,방탈출카페 숨바꼭질,드라마,4,3,1,2,2 people,3 people,,,,,,
광주,프로파일러,뉴 이스케이프 광주점,추리,3.4,4,1,1,3 people,,,,,,,
광주,여고괴담 : 과학실 살인사건,이스케이프탑 광주점,스릴러,2.6,4,1,1,2 people,3 people,,,,,,
광주,수수꽃다리,뉴 이스케이프 광주점,감성,2.9,3,1,1,2 people,,,,,,,
광주,하루끝,러시아워,드라마,4.1,3,2,2,2 people,3 people,4 people,,,,,
광주,나랏말싸미,식스센스 광주점,역사,3.6,3,1,2,2 people,,,,,,,
광주,시그널 1989,비트포비아 미션브레이크 CGV 광주금남로점,추리,3.4,3,1,3,2 people,3 people,,,,,,
광주,폐쇄병동,더키 이스케이프,스릴러,2.1,4,1,1,3 people,,,,,,,
광주,Love Blossom (러브 블러썸),비밀의화원 광주점,감성,3.2,1,3,3,2 people,,,,,,,
광주,이스케이프,더키 이스케이프,범죄,2.1,2,1,3,3 people,,,,,,,
광주,홀리,뉴 이스케이프 광주점,스릴러,3.1,1,2,2,3 people,,,,,,,
광주,인연,방탈출카페 숨바꼭질,드라마,3.8,3,2,2,2 people,3 people,,,,,,
광주,봉인의탑 : 마법사의길,비트포비아 미션브레이크 CGV 광주금남로점,판타지,3.3,2,3,1,2 people,3 people,,,,,,
광주,오드의 마법사,러시아워 로드맨션,판타지,4.1,4,2,3,2 people,3 people,,,,,,
